"ID"	"SurveyFK"	"Group"	"Length"	"Quantity"	"PhotoURL"	"Notes"	"Hairy"	"Rolled"	"Tented"	"Sawfly"	"BeetleLarva"	"NeedToSendToINaturalist"
46268	49354	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46269	49359	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
46270	49360	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
46271	49371	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
46272	49383	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
46273	49390	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
46274	49398	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46275	49409	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
46276	49439	"caterpillar"	"2"	1	""	""	0	0	0	0	0	0
46277	49470	"caterpillar"	"25"	1	""	""	0	0	0	0	0	0
46278	49508	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
46279	49546	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46280	49552	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46281	49552	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46282	49561	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
46283	49618	"caterpillar"	"18"	1	""	""	0	0	0	0	0	0
46284	49655	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
46285	49694	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46286	49705	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
46287	49714	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46288	49718	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
46289	49724	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
46290	49728	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46291	49753	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46292	49766	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
46293	49774	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
46294	49776	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46295	49778	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
46296	49779	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46297	49781	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46298	49781	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46299	49783	"caterpillar"	"18"	1	""	""	0	0	0	0	0	0
46300	49794	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46301	49803	"caterpillar"	"25"	1	""	""	0	0	0	0	0	0
46302	49854	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46303	49913	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
46304	49951	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46305	49960	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46306	49962	"caterpillar"	"3"	1	""	""	0	0	0	0	0	0
46307	49968	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46308	49995	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46309	50011	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46310	50031	"caterpillar"	"22"	1	""	""	0	0	0	0	0	0
46311	50062	"caterpillar"	"25"	1	""	""	0	0	0	0	0	0
46312	50107	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46313	50228	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
46314	50239	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
46315	50255	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
46316	50271	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46317	50274	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46318	50288	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46319	50304	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46320	50325	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46321	50325	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46322	50388	"caterpillar"	"24"	1	""	""	0	0	0	0	0	0
46323	50404	"caterpillar"	"30"	1	""	""	0	0	0	0	0	0
46324	50409	"caterpillar"	"3"	1	""	""	0	0	0	0	0	0
46325	50442	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46326	50455	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46327	50480	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46328	50485	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46329	50508	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46330	50511	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46331	50516	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46332	50533	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46333	50534	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46334	50540	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46335	50550	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46336	50558	"caterpillar"	"4"	2	""	""	0	0	0	0	0	0
46337	50560	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46338	50585	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46339	50624	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
46340	50674	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46341	50699	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46342	50700	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46343	50718	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46344	50718	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
46345	50722	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
46346	50752	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46347	50764	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46348	50814	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46349	50837	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46350	50839	"caterpillar"	"21"	1	""	""	0	0	0	0	0	0
46351	50942	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
46352	50951	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
46353	51008	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46354	51091	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46355	51094	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46356	51154	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46357	51159	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46358	51227	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46359	51228	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46360	51286	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
46361	51306	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46362	51332	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46363	51334	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46364	51339	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46365	51370	"caterpillar"	"3"	1	""	""	0	0	0	0	0	0
46366	51381	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46367	51384	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46368	51411	"caterpillar"	"3"	1	""	""	0	0	0	0	0	0
46369	51423	"caterpillar"	"2"	1	""	""	0	0	0	0	0	0
46370	51425	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
46371	51426	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46372	51458	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46373	51531	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46374	51705	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46375	51778	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46376	51875	"caterpillar"	"2"	1	""	""	0	0	0	0	0	0
46377	51888	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46378	51889	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46379	51894	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46380	52116	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46381	52159	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46382	52194	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46383	52211	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46384	52217	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46385	52232	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46386	52288	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46387	52297	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46388	52297	"caterpillar"	"3"	1	""	""	0	0	0	0	0	0
46389	52310	"caterpillar"	"3"	1	""	""	0	0	0	0	0	0
46390	52313	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46391	52324	"caterpillar"	"2"	1	""	""	0	0	0	0	0	0
46392	52324	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46393	52325	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46394	52356	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46395	52359	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46396	52362	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46397	52362	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46398	52366	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46399	52368	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46400	52371	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46401	52406	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
46402	52410	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46403	52418	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46404	52442	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46405	52450	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46406	52455	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46407	52458	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46408	52460	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46409	52462	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46410	52476	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46411	52478	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46412	52481	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46413	52482	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46414	52483	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46415	52484	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46416	52487	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46417	52500	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46418	52501	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46419	52501	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46420	52505	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46421	52506	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46422	52508	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46423	52508	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46424	52517	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46425	52519	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46426	52531	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46427	52561	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46428	52562	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
46429	52563	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46430	52563	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46431	52564	"caterpillar"	"5"	2	""	""	0	0	0	0	0	0
46432	52566	"caterpillar"	"5"	2	""	""	0	0	0	0	0	0
46433	52567	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46434	52569	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46435	52579	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46436	52599	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46437	52632	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46438	52640	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46439	52651	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
46440	52653	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46441	52665	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46442	52703	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46443	52706	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46444	52708	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46445	52714	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46446	52720	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46447	52729	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46448	52733	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
46449	52733	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
46450	52736	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46451	52736	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46452	52737	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46453	52744	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
46454	52746	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46455	52746	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
46456	52751	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46457	52756	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
46458	52757	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46459	52758	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46460	52759	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46461	52759	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46462	52759	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46463	52765	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46464	52766	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46465	52767	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46466	52770	"caterpillar"	"5"	2	""	""	0	0	0	0	0	0
46467	52770	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46468	52770	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46469	52770	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
46470	52771	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46471	52773	"caterpillar"	"5"	2	""	""	0	0	0	0	0	0
46472	52773	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46473	52773	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46474	52776	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46475	52777	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46476	52781	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46477	52782	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46478	52785	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46479	52787	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46480	52792	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46481	52797	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46482	52807	"caterpillar"	"0"	1	""	""	0	0	0	0	0	0
46483	52808	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46484	52813	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46485	52828	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46486	52829	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
46487	52848	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46488	52848	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
46489	52852	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
46490	52855	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
46491	52861	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46492	52863	"caterpillar"	"23"	1	""	""	0	0	0	0	0	0
46493	52866	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46494	52868	"caterpillar"	"3"	1	""	""	0	0	0	0	0	0
46495	52887	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46496	52889	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46497	52890	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
46498	52894	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
46499	52913	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46500	52917	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46501	52919	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46502	52921	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46503	52922	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46504	52924	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
46505	52935	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46506	52935	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46507	52938	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46508	52940	"caterpillar"	"3"	1	""	""	0	0	0	0	0	0
46509	52942	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
46510	52946	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46511	52956	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
46512	52961	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
46513	52965	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46514	52967	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46515	52981	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46516	52991	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46517	52991	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46518	52995	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46519	52999	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46520	52999	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
46521	53006	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
46522	53006	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
46523	53011	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46524	53015	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46525	53021	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
46526	53033	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
46527	53035	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46528	53054	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46529	53056	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46530	53061	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46531	53069	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
46532	53080	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46533	53092	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
46534	53104	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46535	53105	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46536	53107	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46537	53111	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46538	53112	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46539	53114	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
46540	53117	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46541	53121	"caterpillar"	"19"	1	""	""	0	0	0	0	0	0
46542	53128	"caterpillar"	"3"	1	""	""	0	0	0	0	0	0
46543	53135	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46544	53139	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
46545	53146	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46546	53147	"caterpillar"	"7"	2	""	""	0	0	0	0	0	0
46547	53173	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46548	53183	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46549	53192	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46550	53193	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
46551	53199	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46552	53202	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
46553	53203	"caterpillar"	"18"	1	""	""	0	0	0	0	0	0
46554	53204	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46555	53204	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46556	53206	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46557	53209	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46558	53212	"caterpillar"	"18"	1	""	""	0	0	0	0	0	0
46559	53214	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46560	53218	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46561	53222	"caterpillar"	"18"	1	""	""	0	0	0	0	0	0
46562	53222	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
46563	53223	"caterpillar"	"18"	1	""	""	0	0	0	0	0	0
46564	53225	"caterpillar"	"8,7"	2	""	""	0	0	0	0	0	0
46565	53226	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
46566	53226	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46567	53231	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46568	53231	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
46569	53232	"caterpillar"	"22"	1	""	""	0	0	0	0	0	0
46570	53233	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46571	53236	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46572	53237	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46573	53238	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
46574	53239	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46575	53239	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
46576	53240	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46577	53241	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46578	53242	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46579	53247	"caterpillar"	"22"	1	""	""	0	0	0	0	0	0
46580	53248	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
46581	53249	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
46582	53250	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46583	53250	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46584	53250	"caterpillar"	"18"	1	""	""	0	0	0	0	0	0
46585	53251	"caterpillar"	"23"	1	""	""	0	0	0	0	0	0
46586	53251	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
46587	53251	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46588	53252	"caterpillar"	"24"	1	""	""	0	0	0	0	0	0
46589	53253	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
46590	53259	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
46591	53260	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46592	53261	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
46593	53262	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
46594	53263	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46595	53264	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46596	53264	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
46597	53265	"caterpillar"	"23"	1	""	""	0	0	0	0	0	0
46598	53265	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
46599	53266	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46600	53266	"caterpillar"	"12"	2	""	""	0	0	0	0	0	0
46601	53266	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46602	53269	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46603	53270	"caterpillar"	"16"	1	""	""	0	0	0	0	0	0
46604	53283	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46605	53286	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46606	53292	"caterpillar"	"28"	1	""	""	0	0	0	0	0	0
46607	53296	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46608	53306	"caterpillar"	"13"	1	""	""	0	0	0	0	0	0
46609	53309	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46610	53333	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46611	53333	"caterpillar"	"15"	1	""	""	0	0	0	0	0	0
46612	53335	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46613	53342	"caterpillar"	"12"	1	""	""	0	0	0	0	0	0
46614	53350	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46615	53350	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46616	53360	"caterpillar"	"23"	1	""	""	0	0	0	0	0	0
46617	53366	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46618	53380	"caterpillar"	"6"	2	""	""	0	0	0	0	0	0
46619	53380	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
46620	53381	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
46621	53381	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46622	53382	"caterpillar"	"22"	1	""	""	0	0	0	0	0	0
46623	53391	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46624	53393	"caterpillar"	"3"	1	""	""	0	0	0	0	0	0
46625	53402	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46626	53404	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46627	53408	"caterpillar"	"4"	1	""	""	0	0	0	0	0	0
46628	53409	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46629	53413	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46630	53417	"caterpillar"	"21"	1	""	""	0	0	0	0	0	0
46631	53426	"caterpillar"	"24"	1	""	""	0	0	0	0	0	0
46632	53431	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46633	53431	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46634	53434	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46635	53440	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46636	53442	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46637	53443	"caterpillar"	"8"	1	""	""	0	0	0	0	0	0
46638	53443	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46639	53449	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46640	53456	"caterpillar"	"20"	1	""	""	0	0	0	0	0	0
46641	53458	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46642	53460	"caterpillar"	"7"	1	""	""	0	0	0	0	0	0
46643	53462	"caterpillar"	"5"	2	""	""	0	0	0	0	0	0
46644	53462	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46645	53464	"caterpillar"	"17"	1	""	""	0	0	0	0	0	0
46646	53467	"caterpillar"	"11"	1	""	""	0	0	0	0	0	0
46647	53468	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46648	53473	"caterpillar"	"9"	1	""	""	0	0	0	0	0	0
46649	53473	"caterpillar"	"10"	1	""	""	0	0	0	0	0	0
46650	53497	"caterpillar"	"14"	1	""	""	0	0	0	0	0	0
46651	53499	"caterpillar"	"6"	1	""	""	0	0	0	0	0	0
46652	53499	"caterpillar"	"5"	1	""	""	0	0	0	0	0	0
46653	53502	"caterpillar"	"0"	1	""	""	0	0	0	0	0	0
